name,href
李淑芬 (1957年),https://zh.wikipedia.org/wiki/%E6%9D%8E%E6%B7%91%E8%8A%AC_(1957%E5%B9%B4)
賴佳微,https://zh.wikipedia.org/wiki/%E8%B3%B4%E4%BD%B3%E5%BE%AE
賴品妤,https://zh.wikipedia.org/wiki/%E8%B3%B4%E5%93%81%E5%A6%A4
賴惠員,https://zh.wikipedia.org/wiki/%E8%B3%B4%E6%83%A0%E5%93%A1
藍美津,https://zh.wikipedia.org/wiki/%E8%97%8D%E7%BE%8E%E6%B4%A5
李倩萍,https://zh.wikipedia.org/wiki/%E6%9D%8E%E5%80%A9%E8%90%8D
李文英 (台灣),https://zh.wikipedia.org/wiki/%E6%9D%8E%E6%96%87%E8%8B%B1_(%E5%8F%B0%E7%81%A3)
林岱樺,https://zh.wikipedia.org/wiki/%E6%9E%97%E5%B2%B1%E6%A8%BA
林慧如,https://zh.wikipedia.org/wiki/%E6%9E%97%E6%85%A7%E5%A6%82
林楚茵,https://zh.wikipedia.org/wiki/%E6%9E%97%E6%A5%9A%E8%8C%B5
林瑩蓉,https://zh.wikipedia.org/wiki/%E6%9E%97%E7%91%A9%E8%93%89
劉世芳,https://zh.wikipedia.org/wiki/%E5%8A%89%E4%B8%96%E8%8A%B3
劉淑蘭,https://zh.wikipedia.org/wiki/%E5%8A%89%E6%B7%91%E8%98%AD
劉曉玫,https://zh.wikipedia.org/wiki/%E5%8A%89%E6%9B%89%E7%8E%AB
李麗芬 (社運人士),https://zh.wikipedia.org/wiki/%E6%9D%8E%E9%BA%97%E8%8A%AC_(%E7%A4%BE%E9%81%8B%E4%BA%BA%E5%A3%AB)
林宜瑾,https://zh.wikipedia.org/wiki/%E6%9E%97%E5%AE%9C%E7%91%BE
林緗亭,https://zh.wikipedia.org/wiki/%E6%9E%97%E7%B7%97%E4%BA%AD
林靜儀,https://zh.wikipedia.org/wiki/%E6%9E%97%E9%9D%9C%E5%84%80
羅美玲 (政治人物),https://zh.wikipedia.org/wiki/%E7%BE%85%E7%BE%8E%E7%8E%B2_(%E6%94%BF%E6%B2%BB%E4%BA%BA%E7%89%A9)
賴燕雪,https://zh.wikipedia.org/wiki/%E8%B3%B4%E7%87%95%E9%9B%AA
彭佳芸,https://zh.wikipedia.org/wiki/%E5%BD%AD%E4%BD%B3%E8%8A%B8
施乃如,https://zh.wikipedia.org/wiki/%E6%96%BD%E4%B9%83%E5%A6%82
蘇巧慧,https://zh.wikipedia.org/wiki/%E8%98%87%E5%B7%A7%E6%85%A7
蘇治芬,https://zh.wikipedia.org/wiki/%E8%98%87%E6%B2%BB%E8%8A%AC
唐碧娥,https://zh.wikipedia.org/wiki/%E5%94%90%E7%A2%A7%E5%A8%A5
蔡英文,https://zh.wikipedia.org/wiki/%E8%94%A1%E8%8B%B1%E6%96%87
蔡培慧,https://zh.wikipedia.org/wiki/%E8%94%A1%E5%9F%B9%E6%85%A7
湯蕙禎,https://zh.wikipedia.org/wiki/%E6%B9%AF%E8%95%99%E7%A6%8E
田秋堇,https://zh.wikipedia.org/wiki/%E7%94%B0%E7%A7%8B%E5%A0%87
蔡雅玲,https://zh.wikipedia.org/wiki/%E8%94%A1%E9%9B%85%E7%8E%B2
王淑慧,https://zh.wikipedia.org/wiki/%E7%8E%8B%E6%B7%91%E6%85%A7
王雪峰 (1964年),https://zh.wikipedia.org/wiki/%E7%8E%8B%E9%9B%AA%E5%B3%B0_(1964%E5%B9%B4)
伍麗華,https://zh.wikipedia.org/wiki/%E4%BC%8D%E9%BA%97%E8%8F%AF
吳玉琴,https://zh.wikipedia.org/wiki/%E5%90%B3%E7%8E%89%E7%90%B4
吳宜臻,https://zh.wikipedia.org/wiki/%E5%90%B3%E5%AE%9C%E8%87%BB
吳思瑤,https://zh.wikipedia.org/wiki/%E5%90%B3%E6%80%9D%E7%91%A4
吳沛憶,https://zh.wikipedia.org/wiki/%E5%90%B3%E6%B2%9B%E6%86%B6
王美惠,https://zh.wikipedia.org/wiki/%E7%8E%8B%E7%BE%8E%E6%83%A0
翁美春,https://zh.wikipedia.org/wiki/%E7%BF%81%E7%BE%8E%E6%98%A5
謝欣霓,https://zh.wikipedia.org/wiki/%E8%AC%9D%E6%AC%A3%E9%9C%93
尹伶瑛,https://zh.wikipedia.org/wiki/%E5%B0%B9%E4%BC%B6%E7%91%9B
余宛如,https://zh.wikipedia.org/wiki/%E4%BD%99%E5%AE%9B%E5%A6%82
余玲雅,https://zh.wikipedia.org/wiki/%E4%BD%99%E7%8E%B2%E9%9B%85
尤美女,https://zh.wikipedia.org/wiki/%E5%B0%A4%E7%BE%8E%E5%A5%B3
余莓莓,https://zh.wikipedia.org/wiki/%E4%BD%99%E8%8E%93%E8%8E%93
楊芳婉,https://zh.wikipedia.org/wiki/%E6%A5%8A%E8%8A%B3%E5%A9%89
葉菊蘭,https://zh.wikipedia.org/wiki/%E8%91%89%E8%8F%8A%E8%98%AD
顏聖冠,https://zh.wikipedia.org/wiki/%E9%A1%8F%E8%81%96%E5%86%A0
顏若芳,https://zh.wikipedia.org/wiki/%E9%A1%8F%E8%8B%A5%E8%8A%B3
張溫鷹,https://zh.wikipedia.org/wiki/%E5%BC%B5%E6%BA%AB%E9%B7%B9
張菊芳,https://zh.wikipedia.org/wiki/%E5%BC%B5%E8%8F%8A%E8%8A%B3
鄭宇恩,https://zh.wikipedia.org/wiki/%E9%84%AD%E5%AE%87%E6%81%A9
張富美 (政治人物),https://zh.wikipedia.org/wiki/%E5%BC%B5%E5%AF%8C%E7%BE%8E_(%E6%94%BF%E6%B2%BB%E4%BA%BA%E7%89%A9)
周清玉 (1944年),https://zh.wikipedia.org/wiki/%E5%91%A8%E6%B8%85%E7%8E%89_(1944%E5%B9%B4)
周雅淑,https://zh.wikipedia.org/wiki/%E5%91%A8%E9%9B%85%E6%B7%91
莊姬美,https://zh.wikipedia.org/wiki/%E8%8E%8A%E5%A7%AC%E7%BE%8E
周雅玲,https://zh.wikipedia.org/wiki/%E5%91%A8%E9%9B%85%E7%8E%B2
張美慧,https://zh.wikipedia.org/wiki/%E5%BC%B5%E7%BE%8E%E6%85%A7
鍾佩玲,https://zh.wikipedia.org/wiki/%E9%8D%BE%E4%BD%A9%E7%8E%B2
何佩珊 (台灣),https://zh.wikipedia.org/wiki/%E4%BD%95%E4%BD%A9%E7%8F%8A_(%E5%8F%B0%E7%81%A3)
張慶惠,https://zh.wikipedia.org/wiki/%E5%BC%B5%E6%85%B6%E6%83%A0
張文潔,https://zh.wikipedia.org/wiki/%E5%BC%B5%E6%96%87%E6%BD%94
張維倩,https://zh.wikipedia.org/wiki/%E5%BC%B5%E7%B6%AD%E5%80%A9
張雅旻,https://zh.wikipedia.org/wiki/%E5%BC%B5%E9%9B%85%E6%97%BB
李元貞,https://zh.wikipedia.org/wiki/%E6%9D%8E%E5%85%83%E8%B2%9E
李晏榕,https://zh.wikipedia.org/wiki/%E6%9D%8E%E6%99%8F%E6%A6%95
林愛龍,https://zh.wikipedia.org/wiki/%E6%9E%97%E6%84%9B%E9%BE%8D
林芳玫,https://zh.wikipedia.org/wiki/%E6%9E%97%E8%8A%B3%E7%8E%AB
林裔綺,https://zh.wikipedia.org/wiki/%E6%9E%97%E8%A3%94%E7%B6%BA
楊懿珊,https://zh.wikipedia.org/wiki/%E6%A5%8A%E6%87%BF%E7%8F%8A
洪婉臻,https://zh.wikipedia.org/wiki/%E6%B4%AA%E5%A9%89%E8%87%BB
王麗萍 (台灣政治人物),https://zh.wikipedia.org/wiki/%E7%8E%8B%E9%BA%97%E8%90%8D_(%E5%8F%B0%E7%81%A3%E6%94%BF%E6%B2%BB%E4%BA%BA%E7%89%A9)
蔣念祖,https://zh.wikipedia.org/wiki/%E8%94%A3%E5%BF%B5%E7%A5%96
許嘉恬,https://zh.wikipedia.org/wiki/%E8%A8%B1%E5%98%89%E6%81%AC
許菡芸,https://zh.wikipedia.org/wiki/%E8%A8%B1%E8%8F%A1%E8%8A%B8
許銘春,https://zh.wikipedia.org/wiki/%E8%A8%B1%E9%8A%98%E6%98%A5
趙心瑜,https://zh.wikipedia.org/wiki/%E8%B6%99%E5%BF%83%E7%91%9C
陳培瑜,https://zh.wikipedia.org/wiki/%E9%99%B3%E5%9F%B9%E7%91%9C
陳秀惠,https://zh.wikipedia.org/wiki/%E9%99%B3%E7%A7%80%E6%83%A0
張志豪 (台灣政治人物),https://zh.wikipedia.org/wiki/%E5%BC%B5%E5%BF%97%E8%B1%AA_(%E5%8F%B0%E7%81%A3%E6%94%BF%E6%B2%BB%E4%BA%BA%E7%89%A9)
羅文崇,https://zh.wikipedia.org/wiki/%E7%BE%85%E6%96%87%E5%B4%87
陳建仁,https://zh.wikipedia.org/wiki/%E9%99%B3%E5%BB%BA%E4%BB%81
陳永福 (台灣),https://zh.wikipedia.org/wiki/%E9%99%B3%E6%B0%B8%E7%A6%8F_(%E5%8F%B0%E7%81%A3)
張錦豪,https://zh.wikipedia.org/wiki/%E5%BC%B5%E9%8C%A6%E8%B1%AA
陳又新,https://zh.wikipedia.org/wiki/%E9%99%B3%E5%8F%88%E6%96%B0
陳水扁,https://zh.wikipedia.org/wiki/%E9%99%B3%E6%B0%B4%E6%89%81
賴清德,https://zh.wikipedia.org/wiki/%E8%B3%B4%E6%B8%85%E5%BE%B7
呂秀蓮,https://zh.wikipedia.org/wiki/%E5%91%82%E7%A7%80%E8%93%AE
民主進步黨歷任立法委員列表,https://zh.wikipedia.org/wiki/%E6%B0%91%E4%B8%BB%E9%80%B2%E6%AD%A5%E9%BB%A8%E6%AD%B7%E4%BB%BB%E7%AB%8B%E6%B3%95%E5%A7%94%E5%93%A1%E5%88%97%E8%A1%A8
陳明真 (政治人物),https://zh.wikipedia.org/wiki/%E9%99%B3%E6%98%8E%E7%9C%9F_(%E6%94%BF%E6%B2%BB%E4%BA%BA%E7%89%A9)
高建智,https://zh.wikipedia.org/wiki/%E9%AB%98%E5%BB%BA%E6%99%BA
黃國書 (1964年),https://zh.wikipedia.org/wiki/%E9%BB%83%E5%9C%8B%E6%9B%B8_(1964%E5%B9%B4)
蘇震清,https://zh.wikipedia.org/wiki/%E8%98%87%E9%9C%87%E6%B8%85
劉文慶,https://zh.wikipedia.org/wiki/%E5%8A%89%E6%96%87%E6%85%B6
劉文雄 (臺中市),https://zh.wikipedia.org/wiki/%E5%8A%89%E6%96%87%E9%9B%84_(%E8%87%BA%E4%B8%AD%E5%B8%82)
吳富貴,https://zh.wikipedia.org/wiki/%E5%90%B3%E5%AF%8C%E8%B2%B4
廖永來,https://zh.wikipedia.org/wiki/%E5%BB%96%E6%B0%B8%E4%BE%86
張廖萬堅,https://zh.wikipedia.org/wiki/%E5%BC%B5%E5%BB%96%E8%90%AC%E5%A0%85
李明憲 (政治人物),https://zh.wikipedia.org/wiki/%E6%9D%8E%E6%98%8E%E6%86%B2_(%E6%94%BF%E6%B2%BB%E4%BA%BA%E7%89%A9)
林佳龍,https://zh.wikipedia.org/wiki/%E6%9E%97%E4%BD%B3%E9%BE%8D
林豐喜,https://zh.wikipedia.org/wiki/%E6%9E%97%E8%B1%90%E5%96%9C
王世勛 (臺灣),https://zh.wikipedia.org/wiki/%E7%8E%8B%E4%B8%96%E5%8B%9B_(%E8%87%BA%E7%81%A3)
田再庭,https://zh.wikipedia.org/wiki/%E7%94%B0%E5%86%8D%E5%BA%AD
簡肇棟,https://zh.wikipedia.org/wiki/%E7%B0%A1%E8%82%87%E6%A3%9F
莊競程,https://zh.wikipedia.org/wiki/%E8%8E%8A%E7%AB%B6%E7%A8%8B
蔡其昌,https://zh.wikipedia.org/wiki/%E8%94%A1%E5%85%B6%E6%98%8C
蔡明憲,https://zh.wikipedia.org/wiki/%E8%94%A1%E6%98%8E%E6%86%B2
許榮淑,https://zh.wikipedia.org/wiki/%E8%A8%B1%E6%A6%AE%E6%B7%91
謝明源,https://zh.wikipedia.org/wiki/%E8%AC%9D%E6%98%8E%E6%BA%90
邱太三,https://zh.wikipedia.org/wiki/%E9%82%B1%E5%A4%AA%E4%B8%89
郭俊銘,https://zh.wikipedia.org/wiki/%E9%83%AD%E4%BF%8A%E9%8A%98
張旭成,https://zh.wikipedia.org/wiki/%E5%BC%B5%E6%97%AD%E6%88%90
林哲夫,https://zh.wikipedia.org/wiki/%E6%9E%97%E5%93%B2%E5%A4%AB
鍾金江,https://zh.wikipedia.org/wiki/%E9%8D%BE%E9%87%91%E6%B1%9F
陳唐山,https://zh.wikipedia.org/wiki/%E9%99%B3%E5%94%90%E5%B1%B1
侯海熊,https://zh.wikipedia.org/wiki/%E4%BE%AF%E6%B5%B7%E7%86%8A
劉進興,https://zh.wikipedia.org/wiki/%E5%8A%89%E9%80%B2%E8%88%88
吳明敏,https://zh.wikipedia.org/wiki/%E5%90%B3%E6%98%8E%E6%95%8F
吳焜裕,https://zh.wikipedia.org/wiki/%E5%90%B3%E7%84%9C%E8%A3%95
巴燕·達魯,https://zh.wikipedia.org/wiki/%E5%B7%B4%E7%87%95%C2%B7%E9%81%94%E9%AD%AF
施義芳,https://zh.wikipedia.org/wiki/%E6%96%BD%E7%BE%A9%E8%8A%B3
朱勝號,https://zh.wikipedia.org/wiki/%E6%9C%B1%E5%8B%9D%E8%99%9F
林忠正,https://zh.wikipedia.org/wiki/%E6%9E%97%E5%BF%A0%E6%AD%A3
林文郎,https://zh.wikipedia.org/wiki/%E6%9E%97%E6%96%87%E9%83%8E
林瑞卿,https://zh.wikipedia.org/wiki/%E6%9E%97%E7%91%9E%E5%8D%BF
江鵬堅,https://zh.wikipedia.org/wiki/%E6%B1%9F%E9%B5%AC%E5%A0%85
沈發惠,https://zh.wikipedia.org/wiki/%E6%B2%88%E7%99%BC%E6%83%A0
洪申翰,https://zh.wikipedia.org/wiki/%E6%B4%AA%E7%94%B3%E7%BF%B0
涂醒哲,https://zh.wikipedia.org/wiki/%E6%B6%82%E9%86%92%E5%93%B2
游錫堃,https://zh.wikipedia.org/wiki/%E6%B8%B8%E9%8C%AB%E5%A0%83
王塗發,https://zh.wikipedia.org/wiki/%E7%8E%8B%E5%A1%97%E7%99%BC
王拓,https://zh.wikipedia.org/wiki/%E7%8E%8B%E6%8B%93
王榮璋,https://zh.wikipedia.org/wiki/%E7%8E%8B%E6%A6%AE%E7%92%8B
盧天麟,https://zh.wikipedia.org/wiki/%E7%9B%A7%E5%A4%A9%E9%BA%9F
簡錫堦,https://zh.wikipedia.org/wiki/%E7%B0%A1%E9%8C%AB%E5%A0%A6
葉耀鵬,https://zh.wikipedia.org/wiki/%E8%91%89%E8%80%80%E9%B5%AC
蔣絜安,https://zh.wikipedia.org/wiki/%E8%94%A3%E7%B5%9C%E5%AE%89
蘇嘉富,https://zh.wikipedia.org/wiki/%E8%98%87%E5%98%89%E5%AF%8C
許德祥,https://zh.wikipedia.org/wiki/%E8%A8%B1%E5%BE%B7%E7%A5%A5
邱彰,https://zh.wikipedia.org/wiki/%E9%82%B1%E5%BD%B0
邱永仁,https://zh.wikipedia.org/wiki/%E9%82%B1%E6%B0%B8%E4%BB%81
邱泰源,https://zh.wikipedia.org/wiki/%E9%82%B1%E6%B3%B0%E6%BA%90
鍾孔炤,https://zh.wikipedia.org/wiki/%E9%8D%BE%E5%AD%94%E7%82%A4
陳勝宏,https://zh.wikipedia.org/wiki/%E9%99%B3%E5%8B%9D%E5%AE%8F
陳宗仁 (1959年),https://zh.wikipedia.org/wiki/%E9%99%B3%E5%AE%97%E4%BB%81_(1959%E5%B9%B4)
陳忠信,https://zh.wikipedia.org/wiki/%E9%99%B3%E5%BF%A0%E4%BF%A1
陳昭南,https://zh.wikipedia.org/wiki/%E9%99%B3%E6%98%AD%E5%8D%97
陳道明 (立法委員),https://zh.wikipedia.org/wiki/%E9%99%B3%E9%81%93%E6%98%8E_(%E7%AB%8B%E6%B3%95%E5%A7%94%E5%93%A1)
陳重信,https://zh.wikipedia.org/wiki/%E9%99%B3%E9%87%8D%E4%BF%A1
顧立雄,https://zh.wikipedia.org/wiki/%E9%A1%A7%E7%AB%8B%E9%9B%84
何志偉,https://zh.wikipedia.org/wiki/%E4%BD%95%E5%BF%97%E5%81%89
卓榮泰,https://zh.wikipedia.org/wiki/%E5%8D%93%E6%A6%AE%E6%B3%B0
吳淑珍,https://zh.wikipedia.org/wiki/%E5%90%B3%E6%B7%91%E7%8F%8D
吳琪銘,https://zh.wikipedia.org/wiki/%E5%90%B3%E7%90%AA%E9%8A%98
吳秉叡,https://zh.wikipedia.org/wiki/%E5%90%B3%E7%A7%89%E5%8F%A1
周伯倫,https://zh.wikipedia.org/wiki/%E5%91%A8%E4%BC%AF%E5%80%AB
姚文智,https://zh.wikipedia.org/wiki/%E5%A7%9A%E6%96%87%E6%99%BA
尤清,https://zh.wikipedia.org/wiki/%E5%B0%A4%E6%B8%85
康寧祥,https://zh.wikipedia.org/wiki/%E5%BA%B7%E5%AF%A7%E7%A5%A5
廖本煙,https://zh.wikipedia.org/wiki/%E5%BB%96%E6%9C%AC%E7%85%99
張俊宏,https://zh.wikipedia.org/wiki/%E5%BC%B5%E4%BF%8A%E5%AE%8F
張宏陸,https://zh.wikipedia.org/wiki/%E5%BC%B5%E5%AE%8F%E9%99%B8
張晉城,https://zh.wikipedia.org/wiki/%E5%BC%B5%E6%99%89%E5%9F%8E
張清芳 (政治人物),https://zh.wikipedia.org/wiki/%E5%BC%B5%E6%B8%85%E8%8A%B3_(%E6%94%BF%E6%B2%BB%E4%BA%BA%E7%89%A9)
曹來旺,https://zh.wikipedia.org/wiki/%E6%9B%B9%E4%BE%86%E6%97%BA
李應元,https://zh.wikipedia.org/wiki/%E6%9D%8E%E6%87%89%E5%85%83
李文忠 (臺灣),https://zh.wikipedia.org/wiki/%E6%9D%8E%E6%96%87%E5%BF%A0_(%E8%87%BA%E7%81%A3)
林正杰,https://zh.wikipedia.org/wiki/%E6%9E%97%E6%AD%A3%E6%9D%B0
林淑芬,https://zh.wikipedia.org/wiki/%E6%9E%97%E6%B7%91%E8%8A%AC
林濁水,https://zh.wikipedia.org/wiki/%E6%9E%97%E6%BF%81%E6%B0%B4
林重謨,https://zh.wikipedia.org/wiki/%E6%9E%97%E9%87%8D%E8%AC%A8
段宜康,https://zh.wikipedia.org/wiki/%E6%AE%B5%E5%AE%9C%E5%BA%B7
江永昌,https://zh.wikipedia.org/wiki/%E6%B1%9F%E6%B0%B8%E6%98%8C
沈富雄,https://zh.wikipedia.org/wiki/%E6%B2%88%E5%AF%8C%E9%9B%84
王兆釧,https://zh.wikipedia.org/wiki/%E7%8E%8B%E5%85%86%E9%87%A7
盧修一,https://zh.wikipedia.org/wiki/%E7%9B%A7%E4%BF%AE%E4%B8%80
羅文嘉,https://zh.wikipedia.org/wiki/%E7%BE%85%E6%96%87%E5%98%89
羅致政,https://zh.wikipedia.org/wiki/%E7%BE%85%E8%87%B4%E6%94%BF
莊碩漢,https://zh.wikipedia.org/wiki/%E8%8E%8A%E7%A2%A9%E6%BC%A2
蕭裕珍,https://zh.wikipedia.org/wiki/%E8%95%AD%E8%A3%95%E7%8F%8D
蘇貞昌,https://zh.wikipedia.org/wiki/%E8%98%87%E8%B2%9E%E6%98%8C
謝長廷,https://zh.wikipedia.org/wiki/%E8%AC%9D%E9%95%B7%E5%BB%B7
賴勁麟,https://zh.wikipedia.org/wiki/%E8%B3%B4%E5%8B%81%E9%BA%9F
趙永清 (台灣政治人物),https://zh.wikipedia.org/wiki/%E8%B6%99%E6%B0%B8%E6%B8%85_(%E5%8F%B0%E7%81%A3%E6%94%BF%E6%B2%BB%E4%BA%BA%E7%89%A9)
郭正亮,https://zh.wikipedia.org/wiki/%E9%83%AD%E6%AD%A3%E4%BA%AE
鄭余鎮,https://zh.wikipedia.org/wiki/%E9%84%AD%E4%BD%99%E9%8E%AE
陳婉真,https://zh.wikipedia.org/wiki/%E9%99%B3%E5%A9%89%E7%9C%9F
陳景峻,https://zh.wikipedia.org/wiki/%E9%99%B3%E6%99%AF%E5%B3%BB
陳朝龍,https://zh.wikipedia.org/wiki/%E9%99%B3%E6%9C%9D%E9%BE%8D
陳茂男,https://zh.wikipedia.org/wiki/%E9%99%B3%E8%8C%82%E7%94%B7
黃劍輝,https://zh.wikipedia.org/wiki/%E9%BB%83%E5%8A%8D%E8%BC%9D
黃天福 (臺灣),https://zh.wikipedia.org/wiki/%E9%BB%83%E5%A4%A9%E7%A6%8F_(%E8%87%BA%E7%81%A3)
黃煌雄,https://zh.wikipedia.org/wiki/%E9%BB%83%E7%85%8C%E9%9B%84
徐國勇,https://zh.wikipedia.org/wiki/%E5%BE%90%E5%9C%8B%E5%8B%87
鄭運鵬,https://zh.wikipedia.org/wiki/%E9%84%AD%E9%81%8B%E9%B5%AC
侯水盛,https://zh.wikipedia.org/wiki/%E4%BE%AF%E6%B0%B4%E7%9B%9B
施明德,https://zh.wikipedia.org/wiki/%E6%96%BD%E6%98%8E%E5%BE%B7
李俊毅,https://zh.wikipedia.org/wiki/%E6%9D%8E%E4%BF%8A%E6%AF%85
王幸男,https://zh.wikipedia.org/wiki/%E7%8E%8B%E5%B9%B8%E7%94%B7
葉宜津,https://zh.wikipedia.org/wiki/%E8%91%89%E5%AE%9C%E6%B4%A5
蘇煥智,https://zh.wikipedia.org/wiki/%E8%98%87%E7%85%A5%E6%99%BA
許添財,https://zh.wikipedia.org/wiki/%E8%A8%B1%E6%B7%BB%E8%B2%A1
謝錦川,https://zh.wikipedia.org/wiki/%E8%AC%9D%E9%8C%A6%E5%B7%9D
郭國文,https://zh.wikipedia.org/wiki/%E9%83%AD%E5%9C%8B%E6%96%87
鄭國忠 (1956年),https://zh.wikipedia.org/wiki/%E9%84%AD%E5%9C%8B%E5%BF%A0_(1956%E5%B9%B4)
魏耀乾,https://zh.wikipedia.org/wiki/%E9%AD%8F%E8%80%80%E4%B9%BE
洪奇昌,https://zh.wikipedia.org/wiki/%E6%B4%AA%E5%A5%87%E6%98%8C
何嘉榮,https://zh.wikipedia.org/wiki/%E4%BD%95%E5%98%89%E6%A6%AE
李俊俋,https://zh.wikipedia.org/wiki/%E6%9D%8E%E4%BF%8A%E4%BF%8B
林國慶,https://zh.wikipedia.org/wiki/%E6%9E%97%E5%9C%8B%E6%85%B6
蔡同榮,https://zh.wikipedia.org/wiki/%E8%94%A1%E5%90%8C%E6%A6%AE
蔡啟芳,https://zh.wikipedia.org/wiki/%E8%94%A1%E5%95%9F%E8%8A%B3
蔡式淵,https://zh.wikipedia.org/wiki/%E8%94%A1%E5%BC%8F%E6%B7%B5
陳明文,https://zh.wikipedia.org/wiki/%E9%99%B3%E6%98%8E%E6%96%87
李進勇,https://zh.wikipedia.org/wiki/%E6%9D%8E%E9%80%B2%E5%8B%87
蔡適應,https://zh.wikipedia.org/wiki/%E8%94%A1%E9%81%A9%E6%87%89
張川田,https://zh.wikipedia.org/wiki/%E5%BC%B5%E5%B7%9D%E7%94%B0
陳定南,https://zh.wikipedia.org/wiki/%E9%99%B3%E5%AE%9A%E5%8D%97
陳歐珀,https://zh.wikipedia.org/wiki/%E9%99%B3%E6%AD%90%E7%8F%80
陳金德,https://zh.wikipedia.org/wiki/%E9%99%B3%E9%87%91%E5%BE%B7
曹啟鴻,https://zh.wikipedia.org/wiki/%E6%9B%B9%E5%95%9F%E9%B4%BB
林育生,https://zh.wikipedia.org/wiki/%E6%9E%97%E8%82%B2%E7%94%9F
潘孟安,https://zh.wikipedia.org/wiki/%E6%BD%98%E5%AD%9F%E5%AE%89
邱連輝,https://zh.wikipedia.org/wiki/%E9%82%B1%E9%80%A3%E8%BC%9D
鄭朝明,https://zh.wikipedia.org/wiki/%E9%84%AD%E6%9C%9D%E6%98%8E
吳勇雄,https://zh.wikipedia.org/wiki/%E5%90%B3%E5%8B%87%E9%9B%84
王聰松,https://zh.wikipedia.org/wiki/%E7%8E%8B%E8%81%B0%E6%9D%BE
姚嘉文,https://zh.wikipedia.org/wiki/%E5%A7%9A%E5%98%89%E6%96%87
江昭儀,https://zh.wikipedia.org/wiki/%E6%B1%9F%E6%98%AD%E5%84%80
洪宗熠,https://zh.wikipedia.org/wiki/%E6%B4%AA%E5%AE%97%E7%86%A0
翁金珠,https://zh.wikipedia.org/wiki/%E7%BF%81%E9%87%91%E7%8F%A0
謝聰敏,https://zh.wikipedia.org/wiki/%E8%AC%9D%E8%81%B0%E6%95%8F
邱創進,https://zh.wikipedia.org/wiki/%E9%82%B1%E5%89%B5%E9%80%B2
魏明谷,https://zh.wikipedia.org/wiki/%E9%AD%8F%E6%98%8E%E8%B0%B7
民主進步黨主席,https://zh.wikipedia.org/wiki/%E6%B0%91%E4%B8%BB%E9%80%B2%E6%AD%A5%E9%BB%A8%E4%B8%BB%E5%B8%AD
Template:民主進步黨黨主席,https://zh.wikipedia.org/wiki/Template:%E6%B0%91%E4%B8%BB%E9%80%B2%E6%AD%A5%E9%BB%A8%E9%BB%A8%E4%B8%BB%E5%B8%AD
黃信介,https://zh.wikipedia.org/wiki/%E9%BB%83%E4%BF%A1%E4%BB%8B
林義雄,https://zh.wikipedia.org/wiki/%E6%9E%97%E7%BE%A9%E9%9B%84
林右昌,https://zh.wikipedia.org/wiki/%E6%9E%97%E5%8F%B3%E6%98%8C
陳俞融,https://zh.wikipedia.org/wiki/%E9%99%B3%E4%BF%9E%E8%9E%8D
張之豪,https://zh.wikipedia.org/wiki/%E5%BC%B5%E4%B9%8B%E8%B1%AA
陳俊麟,https://zh.wikipedia.org/wiki/%E9%99%B3%E4%BF%8A%E9%BA%9F
丁允恭,https://zh.wikipedia.org/wiki/%E4%B8%81%E5%85%81%E6%81%AD
俄鄧·殷艾,https://zh.wikipedia.org/wiki/%E4%BF%84%E9%84%A7%C2%B7%E6%AE%B7%E8%89%BE
范綱皓,https://zh.wikipedia.org/wiki/%E8%8C%83%E7%B6%B1%E7%9A%93
林瑞圖,https://zh.wikipedia.org/wiki/%E6%9E%97%E7%91%9E%E5%9C%96
劉世忠,https://zh.wikipedia.org/wiki/%E5%8A%89%E4%B8%96%E5%BF%A0
賴怡忠,https://zh.wikipedia.org/wiki/%E8%B3%B4%E6%80%A1%E5%BF%A0
彭婉如,https://zh.wikipedia.org/wiki/%E5%BD%AD%E5%A9%89%E5%A6%82
顏建發,https://zh.wikipedia.org/wiki/%E9%A1%8F%E5%BB%BA%E7%99%BC
周榆修,https://zh.wikipedia.org/wiki/%E5%91%A8%E6%A6%86%E4%BF%AE
廖泰翔,https://zh.wikipedia.org/wiki/%E5%BB%96%E6%B3%B0%E7%BF%94
曾文生,https://zh.wikipedia.org/wiki/%E6%9B%BE%E6%96%87%E7%94%9F
李慶鋒,https://zh.wikipedia.org/wiki/%E6%9D%8E%E6%85%B6%E9%8B%92
洪村銘,https://zh.wikipedia.org/wiki/%E6%B4%AA%E6%9D%91%E9%8A%98
洪耀南,https://zh.wikipedia.org/wiki/%E6%B4%AA%E8%80%80%E5%8D%97
蔡沐霖,https://zh.wikipedia.org/wiki/%E8%94%A1%E6%B2%90%E9%9C%96
郭文彬,https://zh.wikipedia.org/wiki/%E9%83%AD%E6%96%87%E5%BD%AC
黃守達,https://zh.wikipedia.org/wiki/%E9%BB%83%E5%AE%88%E9%81%94
蔡旺詮,https://zh.wikipedia.org/wiki/%E8%94%A1%E6%97%BA%E8%A9%AE
陳進丁,https://zh.wikipedia.org/wiki/%E9%99%B3%E9%80%B2%E4%B8%81
杜文卿,https://zh.wikipedia.org/wiki/%E6%9D%9C%E6%96%87%E5%8D%BF
李問,https://zh.wikipedia.org/wiki/%E6%9D%8E%E5%95%8F
林忻棣,https://zh.wikipedia.org/wiki/%E6%9E%97%E5%BF%BB%E6%A3%A3
